company,title,salary,joburl
Home Depot / THD,Senior Engineer Machine Learning - Remote,$180K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=627&ao=1136043&s=58&guid=0000018564a8696ab43a76a4b84f052e&src=GD_JOB_AD&t=SR&vt=w&cs=1_96b993fd&cb=1672431037228&jobListingId=1008258431270&jrtk=3-0-1gliagqdfii28801-1gliagqe420ho000-2bd4252db9e3585c-
Recruiting From Scratch,Senior Backend Engineer (AI Startup),$120K - $180K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=628&ao=1136043&s=58&guid=0000018564a8696ab43a76a4b84f052e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5797f052&cb=1672431037228&jobListingId=1008034110887&jrtk=3-0-1gliagqdfii28801-1gliagqe420ho000-e7a3d3405a7a6400-
Deloitte,Senior Data Engineer - S&A Strategy,$99K - $136K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=629&ao=1136043&s=58&guid=0000018564a8696ab43a76a4b84f052e&src=GD_JOB_AD&t=SR&vt=w&cs=1_c8bb10cc&cb=1672431037228&jobListingId=1008210000771&jrtk=3-0-1gliagqdfii28801-1gliagqe420ho000-71faec14a8108ba7-
Intuit,Senior Data Scientist (Mailchimp),$96K - $141K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=630&ao=1136043&s=58&guid=0000018564a8696ab43a76a4b84f052e&src=GD_JOB_AD&t=SR&vt=w&cs=1_70b09e4d&cb=1672431037228&jobListingId=1008313671357&jrtk=3-0-1gliagqdfii28801-1gliagqe420ho000-647ffbf5718e0ffd-
Delta,"Associate Data Scientist, Operations Decision Science",$90K - $121K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=701&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_056fec42&cb=1672431041528&jobListingId=1008235276749&cpc=AF02A54CD0F60729&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-386d0933b7df5fac--6NYlbfkN0CRptTFv9-hYxyVkNMc6pJyDxAmnav_8yCIFk2FuSuC1EG2GV-zeLpFj6emCYDDtY6WU9T6VoRI64SIVadtKaF61bzrl_Uq2vAuY3G5oRA7YGF0nMipV9AcZS85c0q-Que2T5nZUgMolsgsPJpBXb6_1x_h5l5yYzKqiEuev_hHmK-PXw65otQF6_OscyR02Uu8HgIpxNNVXz0yb6UwMlFgyQ2u4UPK1X1Km1LI5ZncAisDlS8CEBKpZGQadVo8FtXOW7sPJBkmBFPmiixu4TqoGntLkpu_8Jo40dRr7TQA1JlvuBrpG7xOOh_Q8GT9Qy5fYUrlHYBH6O1mRZfoom4mc2KWQPwq8I9hi2JRLyT_NAdoMoiMOir_Sfmrl8fGHl6t3mASiBaj6tf8rBED1wdh90dH7Y6TvsZdgmjDS2NF3x9yBp0pytskY8ewftzAp5IPmAYF-hZav0L4HgT9Cdbcd2_DAFSSXr7SHDjdq9Rbf2p_Q5hX2JVMdbsVnacqdHqr3vFVXdaQfiRgZne_EqdiTQIxoxh24F_FN_tSLmR8qYUBFG7XCdE3Sm4rshWR8bSiSfP3ABaI4t5T7oplLcPM0ayhSt8eaaHvPthM-aq1jy6D-2pLSRrsPDbfR7d2IenXsuseEx0M6OXr68V4RgmyYT2trUSVfefzbsoh1CAf3vm_s-WV3QKLV9VtdbwJkVoCwhepRfJz9OutksMmq10urisobcjd6WXQC8uXQXY4VNJBWC71cvl2hrlc1OC4WaBKCR5B7_N3Djr8xzFz6Il6y69Q5dtEGwaTh0Zybfx3dSs6HXyzFFhsY9ZCvJ4Pw03seYVaDYZezYHEY0gmEKB2nc0wzWIxcF8ODzUOsPrCxjizplwkpwMQQN9t3UwqJy9MlvZpoPIgMh7q_MNf14jO2U-14kL_GRAcNh_3Nd6dIXVnWPLZHoXMEtx4RSVNzMFiHpcETq6dTbaxpzEXBaULrj9nlEtoAUurlYagJFtPL1rvNideyHjrt9noP5HKpZLvN4KoEFvCLJ1BnQf7zfzyecGj8eTFLtNJ6OfiIdO_1mWXaEN3PLbGrRF90kbqWxAE_YgjC_PR8UvSFoN2wIvquwMvFpmuJRe6YQFZFiAYcpcfL-513x7KPDUgZFqatH5N7IKBvSEtmA5EINHErmku4WuJgkE152To0kvB0qJUIOf8ipR0pVQb8Lj5397GSxaOvJB_7lbMC759ayZ5OmKy_Iugjl7gOHb7aQl7Ujf4HStP5FIwVPUiCL9Am97CLo4XITQ2pUGthuUU4yeekx131VQfOUq-357hw64U96VGyEpzqi4wJaiTHD8ab3eXskb-AYhcsNFuaQ%3D%3D
SCP Health,Sr. Business Data Analyst,$78K - $108K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=702&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_53649438&cb=1672431041528&jobListingId=1008337004087&cpc=4599430C66E07990&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-2983464b06194919--6NYlbfkN0CO3MYlVZAetsW1dllW6xvqY2QmsKHkdIi-K6v359EG70R3lRAEwZLjqvpQ2dxLLI1xoTBmzWZcTCMNNZm2e3YVFPO9niSCXXBhMurkCV98Y_Xm6_1_GZjo9J7Rzg-P8FOkeDPbrrPFmBr72_T6wjqC_ttmw4CdN0NJFJVywl2MqTK42CEtsusobuMmRErFunsZYNeLoMqLL78aFfe87Xz85xw2KTxt9IKUw6ktzFvdj44cvGI9-U5sb9OGIVW4TCbLpWgZbnSrtqgKZD9rlisFsydw2MESUje827wBCgf2gTr-mbj4_kBFpZNEqKH_8D2EEA-jlE8AOTLSLy6K4Jde2Ljgh6TG0Lz-RyrnsVYM_hM8P4P7W3cyzvyjOH3QFEAY7Yd7yd8lHD94SXYDrmcVJpLb0dFBbf1BtRGkLRHNBW8KCZOS0I4R0RczQXVpfUsQM_oZOWfDwv7Lq-gZIqEkaPhgEIdkEWD9CIGd_6q52jZUz-ME9F6tIaDZgAPU-M7tUXJnDVMZBXPP0wiavY6c-EYKcjEb9gRIe2JXAobqqZOf3fYcgHcLdB6VCdVCmTZfWJv-Jphxns1nS4I39e67tfoaCbpCgudRVctwI7zCm4UjTj9Mmcf4j7nyMrNfsOA%3D
TD Bank,Sr IT Data Analyst (US),$67K - $110K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=703&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_a0e3d68b&cb=1672431041528&jobListingId=1008258335569&cpc=DED3C32E22E90A94&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-2b521158ceb3ab1d--6NYlbfkN0B7zz2OmW4LKSX5pdXcoiPpS4pY9scnjwFl6mzk96G03JzBfenFjYshLvA3LODEO_VvCrv0HiFLG2K9jTfjrBVtP-XgiqjBESxNnOmVvNIkMlnhxvKB9Z-qpxsXXNLHNJAUL1YtYkW46GYprZJQPQvOgZJFgbNHB23znQU3Cz_u9KRD33rGL0LP-lqS458MjWrAFgzf6cAl-Ephv0Zzbzff1oM2lp5aVCoUJTpvlSoucjhFOFwKDN77EGITCd65L8NJegDMk3Ofuz6NDgVQJ7w1MDQN_G74tQCkfs1e1OdNJctCRYgGaR5w7jko-Gj62ozxfiYEvVCLEAl3bIaTD99HoiENXhQW8QYhPt8LEQPMGq7vAbmt0_JtR6HrOP1FBfNHjbAg_pVl_lQvpibCMTHVIT-0dlt9pK6GXNnjmul6EqM1sH_XYyI7LMyJlQhFeEF4Tl_C8Mb4cNNJWWnmlrfHpcwP8bkjKfHylOfahU4uNSL2QmO8sotWCZWOoR-PJJq41dgDWoZmmOYeMVQQmvA8oSCeGzKIwi9sRZhMVEyHWE6wCdwHHQ6ncEPaCaIK7VdEv_YiLHC8adL1d9MGoqQZeR5_EKUG3SATOoyHjp93H9xXJWVhf5O1Qo0poRieqRetK2jUE0LcfuE-CfRZ0wccVBFdxkt5kfCyMVU_FYsqzB9YBtIrhqxY-YRbW_6ecOU%3D
Elevance Health,Senior Healthcare Data Analyst Expert,$80K - $113K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=704&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_d62f3055&cb=1672431041528&jobListingId=1008358894591&cpc=40021B6B9FB64F38&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-16cd57d5db70943b--6NYlbfkN0CYKz7WkjjIBo9g-UNpfbe8NgwuZiYfRxOZtqzhKycvso8mPj7XFR-UETnff4BZisTxEwBrbTEtMScgzRpnX1JVh6B6Q0YMM7r6FVRustrGBsCC-n6HSFtS-uNBpPuRfV46tDwbv_Z6C4Tb8TYKPHV5TegenIWDM6A4bgNzi9868DZ-kYd-tQtZ_s48L6_k4QOhqu0WKiVxD_Wkerxn3n6lSHB7MQKrfe6EV5jjZuhiaQYkLcTII13BsjzMjv_N9fDPypbhntI94jhIb6kaWr4pdRPylroksWELP8S77qF7YV7w4mvAgyKgm4emkMXFZ3F8Eqrxv2QIMsgR5-0TSOtixA1mySAio9VxKJbAW5cO3FPUl4lfAwhnle4pTMgO9T1lc2aX7FTIMwx2B8OZ62sXQRTIUQn55x4zWaYPB8sXyhaw3j2u-zGzRrMmYtUjX0ZLA-Jmn-rtcrphbGumvR58wOK-nd1XD2Rra8mRNpIS1ZdT_yqn5mwzfZZG4FKVmQvvExnqPJqNrlbsIt9zREQ9A2LtpOBALAmQH0TlOkTrpIy7p1qowEH9CJCN7XU-kUxM4jzy5J7OZJLBPbPNCvn3PlyLad7LAdY1X39_98c0PfiizZsxmrRJQhry3tigbyA%3D
Strategic Link Consulting,Data Architect,$86K - $125K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=705&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2c61d844&cb=1672431041529&jobListingId=1007962299917&cpc=F929909D2225707A&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-9803f9ec7be91555--6NYlbfkN0C7j6EbUsYdUxSSn9SnJU9PJsbR723H2N3AClZcL2Sf6LOKqpaaENoE-vt2e9WZY-jlAR-UIgLZqbiUxjKijHVFJIpGTX4eiCpTW7uLuGROiQ3iFsgCZEGzEYnJQwXIVmNQ08qHyHvz7q_IfNUX3ypoW3R2T7vubQOL9J56aAVBfLRRKONLRrOyR59VLGEhZoPL-7aUKOBWu3KLvJvsAUtzCfwsX5sZOdPapqeuv8U0BLptgZAzbrM9RYjOW7cIPMWzikVAmdSoBpY_Gg4Jqj4x8Nad41x-WAyB5I7Y2KNODWqqz6kB4FtYagyG4Z-NIiFumM1f3qW0C7YYu3VnUwEax9TJZiCani9ABs1huthu0QHuLNMGWPI1heQqjjniHN_lC9XcAyh3SHJBg6zzL2gjPFuLq57DS8MFpn9Y5Pzi0zfL97Yt2LC0sPhiEdhmxZQ9yWSVHoO4SjQ5PqfuiZ49Vj8F6JPreo4BK-MazpQu5Kj91DgweAn59Ilrm9oR_Ai9foCblv8rfMTN2L5yJiFwkK0RTjZUDYhl4nKru5WEBoDioqf3vwG5xGOJTGDHuNDOccLYfx0gaCvX3Rn1NBuVCzXVSR3T5fGRX4e5hKNqx3Q4UahyDpDWEiXDvwJXLHnn4n7YwdX80XbRk7sMWwyg2NUBWcZ-HxBkK0QRSHEf28fzxDEW0waeeE4FTFFezsO8qWPAd2vse1yw8AKWDD3Cl2gF0yK10E29IGLerhae2UfNMDzeel95y428GXv0Pr-68lF7EEscfjGvfpuoTSJp5Jl-lIKCQvhMwZXnZzmqUZFzCDbRv-Q1R4fx0L19FVc%3D
Makro Gaming Studios,Gaming Mathematician,$50K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=706&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_15d04c18&cb=1672431041529&jobListingId=1008280552020&cpc=AF8BC9077DDDE68D&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-9a490e12e0366784--6NYlbfkN0BxkLIcfe0oqaYINownie861a0BJtkzmJW-WyGv8J0JYJCc2by0HEesWdh3bNAN2v_uRlwAjMQima30HR_vkx_B_ClOu6WjYHdXSEKd6VI8-dn6YmmJ9h232wxTMrSSYzUVgciSZf2f0viAReZ0TjNg3Qm9mmoOYZqtR9l4u_LvO32yrFexvYqQ0HW3nWt91opbT69YzKnyH6bPDTaNxpEoqi4XjZdtTMrgV3cifziSpWUPBIXSujGLM7_SfRGTTm_AP8jjzg-gmSjSUGghVzyVwRDuaU-qq6t3z-gm7ixwDNKLkw7IoQIvTjwN9Hv0nd9z44fB1WZmcLOmWppXeJmEPtLS34_yPuqi_Tu5ZhcYA7md72ld-k13W05lZq_cPGEcSRZbVsNnhGHJ_wh5vAaYDPzFRjE00zQTVxsyFW-x5cMCUSTDwrz5nkA4F6JNSokU4a8B6I-YEfUe-zSTqWGRpebmpnIC8JhrNjdTCsXM1CKMw-_QvsegZUbjN6r7T2rOMByD7GwN3h7XlWUg2X5iZwc3twb9658nsyogJ3lc3EWPbWeG_kkYc_CoA-YnXg7ezs5jcAX77Q%3D%3D
The Lumistella Company,Sr. Data Analyst,$56K - $79K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=707&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_91288009&cb=1672431041529&jobListingId=1008375711563&cpc=70D6958B2CFB98E6&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-92973eefe0aae4d4--6NYlbfkN0BEpW92YOG37VTfhljEx-fxCECMB1Dc_czrh-mt84bFxS9gl_eNyb6vfa4frp7vlERzOhuvFmpT7btBdKlv0yTXTMU5ZRWxhqqeHjzTWmksGD5BawYV4x7P6RtoLu2gB26081RIP2RFYnQJhcaajntro1Onq28uHqmXw6NY3G7JIwS1XtaW9ZRj4DOby3Kf_m1P01jMLJeYSbdUlmFnHhwi3WupW0cCxaAKkmaYC5Mov-8qFV3foIPzpPL_9zuX0gGKKUSDXh5N92GPBXrL7_zhAi5WFSHXtHgZeww4RiPllQI2noQcDKmxBFNFC-RPJrPymYOuMbnKOFyUlmjhzmFn6a0KJuAMRv3rkNESD1paHM8fjTqc_684XsQ-wCS8uIl7uHzR612bmajejYvr7Wy1uumcO7-8E3Q4HhoL_8JVdvOL0pACfQIGWbsMTyKeg7sZYfeWwnQVvCHgwvFy2eFmuNAWYoT0rA2fOnRaI7MJ2OyLv76AZ3Si4nzTVk-jR_ly_DMoqLszmCTpsZWL6tJaXWhc72MICQ0QelltrQZ8Wg%3D%3D
Enhance IT,Junior Data Scientist,$38.00 Per Hour(Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=708&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6d0ce645&cb=1672431041529&jobListingId=1008363723511&cpc=42BEC95245890617&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-f9742d9e0a3d1625--6NYlbfkN0AraZfUMCdnJNjJsWHy6D3Ra_0D6GRfEkfGXZiKyoRK-WBizAR3OwS5U2j_tXUnWeT-XuQQgMoVxbekShFiT-tu1iQK0C7NwLmxdzjADWLyQDBqzJUSLK9AaH6HjFVtAUZjJzQeC8DFTsmCGelgd_JAOP0aNKOI5OscPZSw3fAweccpPG36YPT-nkczU0aBk1XnszRNYCuTPWc-AfkiVALPYsuZnWcsfNWIO2otr0yPtR8vL4aMPtqn5Tfo0vLTn5uCYLoPPVncTcgw8cdUIkPf9hOutufjIzIvL_UUGW_D_B1A3R97yRm7GkvdkPdP-7jY15CAVaY5iEAKuP_VoivAAWpeYKksWypC7TT8JvcDtkdK_77KWHOmSA3mnd9ZB2itim8HiXH_tfZ-Dywb2UlWnj2h1mhZf9U1UbgYo8rqTxid1u8rXhp07Xo0Y06lBB-dO4zZ4bWLzOU8Jo9CBCnEcIKKsnauPWHFDOuKGb3iHuSs950x2UhBpQkdHeez9wRF6snZFm1HhjE5Nki4_ZMBZX6KzXpIUSDABAUTYlvTdEgolvolL5hyo-0oqLtbSN9thyVB6upu16jeoVUmeSSA
Operation Hope,Data Scientist,$110K - $120K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=709&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0c0e5d2b&cb=1672431041529&jobListingId=1008197410156&cpc=F583A5AE0DDDFE3A&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-44148c70c1a0ea67--6NYlbfkN0BLp8K5uYD8shFSsLNQx9vzXpD6u6_0PRo2aNjJZxJb4HXdf4sPZ4I9XmXWlSclbO-AjNSzoAU4pCqIvfibMroledF7tFqE9YfuZOqk-W9rTsnX126w5xHFlRqer4xjIoOxf4fjaJUsdpneaYTs6PbwFhoPidAxW2aBuP05JTlYnTQCYfSVQ8-NyDjVQtTISWb5cVa9dJODVMlfyHebEi9Ysgh0du1lCkFwankUTDGwuctuA6NnSo7f3z2C4SpNbFggCuQQn7GmzEinHU6rjdGFK9QViaOezdt5ZbQEKJMkoRMyCE9fasEW1CC23-rMrS_RRqEuH4sTe9Ry3fPJnP-mRVPN5fCeLXzUxvmjJrErUTFxpnEKTCtoVJDYxoeY1XRXtR460mBg3Vmq0x6I50JxOrXgaB0E_LgclkJz_w8JVoISmzPxxVS-01vbrSuUl8uLZ0H9-bpu9dVfDWav17tdhx64Gd9V4nJx63oQBEAs_DsOP62jJeuxEOK9iI3I-vgu2Xe7a_YdtwVLQCTmr7djl4C0HAGNmhAGiMF0Lnmiz8qYQk2Z-aNEYGy6dG5gPUj8EvaaHyeFtLUIG2MHGRc6B-G0SSLncpeVa0PwRG0Op4H3rZPNSN6vfe3cWVrH5RG7HRt2O62l9BtnQg57IQmG7bf_BrdnWBl3V3UhW9Q-B_gHUB8LEP9gZd2lnPgr2ZP4hRNN8DHQIC6Klj2_Mm9WW7J7lK7b44JaRrJU0l0ysx7lwu14HCxm3IrDJP4-Wvl2DFzd3mwgqE7L060YLZFXhUIxZA_ijN8qQ2qsil1RWp1DpkTyh9vd-crP5gTaZYU%3D
"Chick-fil-A, Inc.",Lead Machine Learning Engineer,$90K - $134K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=710&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_216296d7&cb=1672431041529&jobListingId=1008157232769&cpc=3164FDD6030E246B&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-280a4ab8869f10ca--6NYlbfkN0C3eTU8SBA5jW5aGHUxVZdk4tuZc3-0cgkHPGXz4jS-exAHrGUSgmeM-GpsZ4jHV1SCnWWj6v4lgkjPnk6Z7JiG_fl8iFWOGSgoSzELw9fuXBwtBduC4JecuJ06Nq_gg_DVlQ-SDecE5K8m0Y8JEJEzrSjBQmLoiMj61FHYNhDKeLCF2ndVi0-73O8D-iFdJIVintW5-XzSWN7TjTQWQAm8Gh75-Y4gnYrrXkogF7TN7xI4vqDvWAuoG1dUMzwMNhJGQo2y_L44_etzQ23spbyA3vhPc2OiuLEb493pCKiNN75iv6_6NiUvz5eYQKw-FG5BUD_CLoEAPN0m2-VEAFK-00EMmKbAgut5545vjQdOauW9NjuhsF4j57tKYftKsy3RrZF1jGL_4l1pp5zyx0ZyWJ8USefXJzAqrfw4MkObKnSjctqZNTzFZwQI0MVRaiDdm-krDTTtQDd3Mjr9yP_IMw946OW_xCw1cQg6eANGUaj3O6fDEgNer2rOy6o8y2cI_PdEGfHB1ZzGoxSia-wPuN1lg4zsXUAEPGYXJlFIqcxOQAzLpfIq77G7EFwGt9PXrIqvDHtx1LL7TPepPQYtIjSDKu3GdW7PBvmyVFdqWZUkKa4kKm0wpM4olN8UCjKLQHLKLaZR0Tww70C_J1uxd1hpb7VaqlNvxDJJgp_NkHcP4cmcKDJIW1eV9rdRv4ewrNsp_czRE8HhcWdwYApBRrMY9nlie2JM90jMJT1XEIJnuuQ9rLhdnHthsT6O7fl4fnLnl7bJdfBs2mIcaueN6Gp1N0E7u0bzoqUZDrmWUg%3D%3D
Brooksource,Senior Data Scientist,$120K - $160K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=711&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_852bdef5&cb=1672431041530&jobListingId=1007939353626&cpc=0C139D4CAD5A6DB2&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-943b0e1bd7d2ce66--6NYlbfkN0BhNN3PPgKPbTMZB0Y0J5JTZS3FnMM-ugqbblX4_m-srDJielPNCs_lvQXXEB0CV7OJ2oUtWjw6zjDoED1_oOOFyoTk7v7MEejs9IZt97-T3WN77noZRDpdskvE0hSJ0OoubSs4ivNmGckmi_nY61lbW9lOPc26km3I-2jcryFDPxsB3PlKZaytIhoIj7i_VmMZ1T3UCcmocGaNJjTZzvY7sbtzltN-0-aNphCwclSJByCKBAPoKvA1W3WhrsCcmo5YU5jrgD9KwOcguyj7r41JlEbPx9_Cnpu6vbUwPTvSRQZEfSBF4umPOCg-HiA5MnkL9KwP9qN2lbVoMk_fnx_lgGqp_I52FYJ67izd_5uMABp0uvfTa1qZ1pXQkn07I101_Ys1kMeJtrdbuqyCPKVOgc-9cIE5PtjqMuomnndmWwfGd6O_a8Ji6bjVdQl91YJkts9GMyJSV6kwUmfF6QXQ0kxdqTadyfCQ8wLRFuqclZfB-wcyNR6y-33fSaPkXf7vB2w0A_E_8OgO_LRHqc4nESH-Spa21cVIk2Eix5MqgVNSWKKUe6QroEAtd0XRE3vWaJrux4RKuO1cRj59crC9
North Highland,Senior Architect Data & Analytics,$105K - $139K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=712&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8207a726&cb=1672431041530&jobListingId=1008139388350&cpc=C63BD00756FD6F58&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-1df6b6f83d6a7cdf--6NYlbfkN0DPcmXB2amxZraHSmo0hoPmuCS-O4LhIRacQ6rOWPkkcbX_TTieFwWJnT8qnFj-X-ktKXpTOycekUt-kIWnjABlz_X-Oj9MY20zc9AR0cL49N5koPZwDv61QXKyzfCCPc6TgFhWh2nM-nsx5tF68-PjzYv7sEDboYwjYyXv4wyxHHoFu5-DE4XpBo7qz4w9AkndVfjgWmUcVD-O8Xb7paOX0jYcNBuyIGZtJcXdEGrtI3fUCRgYtTOlgl-l0pIaY-ug53_Cam1h6gITGdIXbeFuBBaVaURKTvCsBsOM866_2dTug4QrrFubyk8mhGQbWxUcc3ZTcKL5wFKKrWHKxKbpx26Ryucl2BQkGJzmRwJ0pEIOil9B5SHSagVrjsBE9sc3MCIS2O5eqkKXMFj3QUFcvwluQldXEePmOPV3uTnYz-YkogcRPBnlQ6dTdIa9U70k9raTizgRjgbDEWEi48FwSFhhL8dHAs1jh-85nn-Lk0Jmflohumq8DC6BMwa0WwPb5uiTV6-Za3Pimu8LG1NkE55w9qxaDgCyWu2Itp1pJiOaJV44MSytjA5OWL-7CcA%3D
Guidehouse,AI/ML Health Data Scientist- Consultant,$63K - $114K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=713&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_721b2ee9&cb=1672431041530&jobListingId=1008377458757&cpc=59DEFF8D475298C3&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-1802c7f15a294675--6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yIOLNrL_kKa67eETZ7vK3T3sVLLE0Gr8L_9FCy1ipfXCEC7YKBvyKwxk6yo9R_AdxYzPKjrY0d2y577qX8SuvOeWQ9HuvuQletu0EO-ZbdK5cMP8lUPyJececF778XIvNLGEWjnaT4oCDHfqHEHO0crVsOhG8hJocMVKGwUpZQKgwR5FFsNEcpJAhzKeKi296cIwhLWVPZ9AolhIH4JdQZCOScxm47bM5GC68vKNA5f12q7H7OtSV9EeBUZIr6TWib22kG989Yv1VtYuLqaCYvrddxnjRiBskdb9bvIn-ogkKmAu_TIpE9sjn_Fl252rj367z0K7CEwRxXvvpIsG0cLFyMC0rzjhQFcsCYd_7J7Qwlfg5aBiLeo-5vVwUTy_t6EIxVUGaS5X4ocx2tDfmNAgWKwsyo5hQ45SZhOe-bezgVQ-WU1txqmW8FhR1y_sEyjIZpJCUa4a7ozJP-ZDZNo%3D
"Loomis Armored US, LLC",Data Scientist,,https://www.glassdoor.com/partner/jobListing.htm?pos=714&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_a833c9a8&cb=1672431041531&jobListingId=1007821557043&cpc=9908D8D4413DBB8A&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-eb2778750634935e--6NYlbfkN0CcyRcn7eqacSoEbmFv0WWQMLVa3raAd8Xt0ljd0a5y5-4n9a-r8iucY78q-S-DT6NSVawTF7vn3GW4_RksqiK6gNqrBuTk70Azz0PzgtfpDVBg9L1WUXqeXRMydbzHCSyLQg7I6aeBG5a5ajZvOPJ3WoGKtaiXbAM-dWY1zs_7ZSY3kBSBkAvicQQRgqoLRADUT1Lx7QMolJ739Mz5RWA4Uve0pAYKxPazDBwL3C2_RYMD8-5WjmS1D7q8FTOmkveC0TOi406Vxx6eJlE4cNKSrmKcIX_018Hzfc6_lC7HVwYAViJJC_xKOH8KiZQAIskAzLxsjnM_8hB5EWLXaHaENXP6NB0vBkRjuEDTj-EZlvLfN63pIlVMDqqLtxF2U4wATSv3eo4k9nmj42RP2_zyK4-T0tUKmg8cPG20vPzVH6BnL-tJGTXsnRKClIqLqnnEYfgL0kqJLOjzHMLT2uvIZQCnwCaWXtChure2dhGV4mgDVxlz26AY9OLV7H9TUF5rHyqze6cyhdc6uZTcRMvSJ0MPJoky7refhqmg59kxIY5xAa3NxiPuLZ_Z3jHyrGa9sqIpv6VBPQEQ-t5FAybyRBga54yqW0qjA-cpxoVb4qLSg3IMlx_8
Centers for Disease Control and Prevention,Data Scientist,$100K - $129K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=715&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_9281865c&cb=1672431041531&jobListingId=1008349708053&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-7e86fb474943f503-
I28 Technologies Corporation,Entry Level Data Scientist - 482035,$51K - $53K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=716&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_505c5a21&cb=1672431041532&jobListingId=1008170939085&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-79de52884ab2422d-
GenSpark,Data Engineer/Data Scientist,$83K - $121K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=717&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3c28291e&cb=1672431041532&jobListingId=1008246142222&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-3462df0c2886123d-
